Location_Reference,Object_Reference,UI_Activation_Type,Object_Title,Location,Description,Long_Description,Collection_Status,Acknowledgements,Credits,Awards_Recognitions,Collection_Number,Curator,Education,Meta_Tags,Subgenre,Fun_Fact,Animation,Origin,Media,Video_Clip,Audio_Clip,Images,Creator,Creator_Gender,Birth_Year,3D_Model_Designer,Shader,Animator,Auto_Tour,For_Sale,Sponsor_logo,Comment,Suggestion,Vote,Donate,Join,VX_Survey
10.19,19,Click Object,Welcome Message,Vehicles,Welcome Message,"From: Executive Director, Museum of Science Fiction

Date: June 3, 2023

Welcome to the Museum of Science Fiction

About a hundred years ago Einstein said, “Imagination is everything. It is the preview of life's coming attractions.”

As a species, humanity is rapidly coming to an inflection point. We now hold the knowledge and the tools
to solve some of our most challenging problems and possibly, in the not so distant future, move towards a
post-scarcity civilization.

At the Museum of Science Fiction, art and science are powered by imagination. This simulation is designed
to preview life's coming attractions - both good and bad.

This project began as experiment to prototype ideas for a physical museum. The technology we used 
allowed us to go beyond experimentation and create a new center of gravity to educate and entertain people. 

Essentially, science fiction is the story of humanity: who we were, who we are, and who we dream to be.
We would like to go beyond 21st century story-telling and provide a space where people can expand
their imagination and consciousness of the real world.

""Reality is that which, when you stop believing in it, doesn't go away"" -  Philip k. Dick - Valis, 1981
Here, reality is a persistent environment that can provide inspiration to transcend reality.

We hope you will enjoy exploring the Museum and find inspiration to do something wonderful for humanity.

Greg Viggiano, PhD
Executive Director, Museum of Science Fiction
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.20,20,Click Object,Gallery Credits,Vehicles,Gallery Credits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.21,21,Click Object,VR Tips and Hints,Vehicles,VR Tips and Hints,"VR special features and functionality        
        Avatar configuration: right or left controller A button
        UI screen activation: point and click on object
        Movement: right or left controller joystick
        Fly: right or left controller joystick, point in the direction you want to fly
        Location bookmarks: right or left controller B button
        Communication: enable HMD microphone and HMD speakers
        
Desktop (Mac and PC) special features and functionality        
        Avatar configuration: press escape key
        UI screen activation: click on object
        Movement: W S A D and space bar keys
        Communication: unmute microphone and speaker(s)
        
Additional information        
        Some areas are restricted and only accessible by Museum members or staff
        
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.22,22,Click Object,Terms of Use Legal Information,Vehicles,Terms of Use Legal Information,"Terms of Service and Policies                                
        Notice of Fair Use                     https://www.museumofsciencefiction.org/ip1
        Privacy Policy                            https://www.museumofsciencefiction.org/privacy
        Terms of Service                        https://www.museumofsciencefiction.org/terms
        Code of Conduct                        https://www.museumofsciencefiction.org/code-of-coduct",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.23,23,Click Object,Exhibition Information,Vehicles,Exhibition Information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.24,24,Click Object,Coming Soon,Vehicles,Coming Soon,"The next release will include the following updates:
•        Personalized avatars
•        Selfie cameras for sharing pics on social media
•        Generative AI docents and tour guide avatars
•        Voice activated commands - like, ""end program""
•        New galleries and exhibit areas with new display objects
•        Educational tours inside a quantum computer and a fantastic voyage to explore how neurons work
•        VR gift shop with MOSF merch!
•        Live programs you can attend with your friends
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.01,1,Click Object,Aliens USMC Dropship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.02,2,Click Object,Bob Lazar Sport Model,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.03,3,Click Object,Bubbleship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.04,4,Click Object,C57-D,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.05,5,Click Object,Cylon Raider,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.06,6,Click Object,Destination Moon Rocket,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.07,7,Click Object,Eagle 3,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.08,8,Click Object,Falcon with tarp,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.09,9,Click Object,Flight 19 (5 Grumman Avenger Torpedo Bombers),Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.10,10,Click Object,Flying Sub,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.11,11,Click Object,Gort Saucer,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.12,12,Click Object,ID4 City Destroyer Ship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.13,13,Click Object,ID4 Raider,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.14,14,Click Object,Ranger,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.15,15,Click Object,Jupiter 2,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.16,16,Click Object,Klingon Bird of Prey,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.17,17,Click Object,Martian War Machine 1954,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.18,18,Click Object,Nostromo,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.19,19,Click Object,Orion III,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.2,20,Click Object,Ornithopter,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.21,21,Click Object,"SAM batteries, radar",Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.22,22,Click Object,Shuttlecraft Columbia,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.23,23,Click Object,Star Trek Voyager,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.24,24,Click Object,Thunderbird 2,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.25,25,Click Object,Tin Tin Rocket,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.26,26,Click Object,Tripod,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.27,27,Click Object,Viper,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.28,28,Click Object,Welcome sign,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.29,29,Click Object,When Worlds Collide Pegasus Space Ark,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.3,30,Click Object,X-Wing with tarp,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.31,31,Click Object,2001 Aries (3 files),Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.32,32,Click Object,2001 Moonbus,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.33,33,Click Object,ARK 79,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.34,34,Click Object,Arrival Ship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.35,35,Click Object,Alien Prometheus Ship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.36,36,Click Object,Alien Prometheus ATV vehicle,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.37,37,Click Object,Air Force One,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.38,38,Click Object,Avatar helicopter,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.39,39,Click Object,Black SUV,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.40,40,Click Object,Deathstar Moon in sky box,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.41,41,Click Object,First Men in the Moon (sphere),Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.42,42,Click Object,Gulfstream G-9,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.43,43,Click Object,Lunar Excursion Module - Capricorn One,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.44,44,Click Object,Icarus crash landed - Beneath the Planet of the Apes,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.45,45,Click Object,Narcissus,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.46,46,Click Object,SpaceX Starship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.47,47,Click Object,Tholian ship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.48,48,Click Object,Virgin Galactic Spaceship Two,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.49,49,Click Object,White Boeing 737,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,50,Click Object,Zeppelin Airship,Area 51 Air Show,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
